小区名称,类型,区域(行政区),商圈板块,城市,数据来源
紫薇茗庭,住宅,松江,泗泾,上海,fang.com
塘和家园山茶雅苑,住宅,松江,泗泾,上海,fang.com
塘和家园君康苑,住宅,松江,泗泾,上海,fang.com
塘和家园登云苑,住宅,松江,泗泾,上海,fang.com
塘和家园顺康苑,住宅,松江,泗泾,上海,fang.com
新凯家园四期,住宅,松江,泗泾,上海,fang.com
塘和家园齐康苑,住宅,松江,泗泾,上海,fang.com
同润菲诗艾伦,住宅,松江,泗泾,上海,fang.com
宝地佘山1号,住宅,松江,泗泾,上海,fang.com
新凯家园二期,住宅,松江,泗泾,上海,fang.com
保利翡丽公馆,住宅,松江,泗泾,上海,fang.com
金地自在城三期,住宅,松江,泗泾,上海,fang.com
绿波景园,住宅,松江,泗泾,上海,fang.com
米兰诺贵都,住宅,松江,泗泾,上海,fang.com
同济晶萃,住宅,松江,泗泾,上海,fang.com
金港河滨华城,住宅,松江,泗泾,上海,fang.com
建发玖珑湾,住宅,松江,泗泾,上海,fang.com
润和苑,住宅,松江,泗泾,上海,fang.com
泗水和鸣,住宅,松江,泗泾,上海,fang.com
祥和公寓,住宅,松江,泗泾,上海,fang.com
9号公馆,住宅,松江,泗泾,上海,fang.com
融创壹号公馆,住宅,松江,泗泾,上海,fang.com
塘和家园久康苑,住宅,松江,泗泾,上海,fang.com
塘和家园德悦苑,住宅,松江,泗泾,上海,fang.com
新凯家园,住宅,松江,泗泾,上海,fang.com
新城上坤樾山璟里,住宅,松江,泗泾,上海,fang.com
西南名苑,住宅,松江,泗泾,上海,fang.com
金地自在城玺湾,住宅,松江,泗泾,上海,fang.com
华润佘山九里一期,住宅,松江,泗泾,上海,fang.com
绿地云雅园,住宅,松江,泗泾,上海,fang.com
塘和家园栀子锦苑,住宅,松江,泗泾,上海,fang.com
金地玺悦,住宅,松江,泗泾,上海,fang.com
润江花苑,住宅,松江,泗泾,上海,fang.com
塘和家园德宁苑,住宅,松江,泗泾,上海,fang.com
万业梦立方,住宅,松江,泗泾,上海,fang.com
新凯城锦昌苑,住宅,松江,泗泾,上海,fang.com
中国铁建·星樾云栖,住宅,松江,泗泾,上海,fang.com
嘉利椿廷,住宅,松江,洞泾,上海,fang.com
中海悦府公寓,住宅,松江,洞泾,上海,fang.com
法兰西世家公寓,住宅,松江,洞泾,上海,fang.com
华发·海上都荟,住宅,松江,洞泾,上海,fang.com
保利西郊和煦,住宅,松江,洞泾,上海,fang.com
绿洲香岛,住宅,松江,莘闵别墅,上海,fang.com
绿洲长岛花园,住宅,松江,莘闵别墅,上海,fang.com
荣盛名邸,住宅,松江,莘闵别墅,上海,fang.com
同润加州,住宅,松江,莘闵别墅,上海,fang.com
丽水华庭,住宅,松江,莘闵别墅,上海,fang.com
龙祥公寓,住宅,松江,莘闵别墅,上海,fang.com
祥东小区松江,住宅,松江,车墩,上海,fang.com
好莱坞花园公寓,住宅,松江,车墩,上海,fang.com
金地JIMU积木,住宅,松江,车墩,上海,fang.com
安贝尔花园,住宅,松江,车墩,上海,fang.com
三林世博家园,住宅,浦东,三林,上海,fang.com
浦发绿城,住宅,浦东,三林,上海,fang.com
金谊河畔,住宅,浦东,三林,上海,fang.com
环球翡翠湾花园,住宅,浦东,三林,上海,fang.com
申江豪城,住宅,浦东,三林,上海,fang.com
凌兆八村,住宅,浦东,三林,上海,fang.com
艾南小区,住宅,浦东,三林,上海,fang.com
万科金色雅筑,住宅,浦东,三林,上海,fang.com
三林世博家园(东书房路390弄),住宅,浦东,三林,上海,fang.com
凌兆天地,住宅,浦东,三林,上海,fang.com
浦发御园,住宅,浦东,三林,上海,fang.com
浦发博园公寓,住宅,浦东,三林,上海,fang.com
未来域,住宅,浦东,三林,上海,fang.com
上南花城,住宅,浦东,世博,上海,fang.com
上南九村,住宅,浦东,世博,上海,fang.com
花木苑,住宅,浦东,世纪公园,上海,fang.com
海桐小区,住宅,浦东,世纪公园,上海,fang.com
大唐盛世花园二期,住宅,浦东,世纪公园,上海,fang.com
牡丹小区,住宅,浦东,世纪公园,上海,fang.com
海桐苑,住宅,浦东,世纪公园,上海,fang.com
樱花坊,住宅,浦东,世纪公园,上海,fang.com
绿地东岸涟城,住宅,浦东,临港新城,上海,fang.com
陆家嘴锦绣前城,住宅,浦东,北蔡,上海,fang.com
大华锦绣华城第18街区,住宅,浦东,北蔡,上海,fang.com
大华锦绣华城第12街区,住宅,浦东,北蔡,上海,fang.com
浦东星河湾,住宅,浦东,北蔡,上海,fang.com
绿川新苑,住宅,浦东,北蔡,上海,fang.com
大华锦绣华城第4街区,住宅,浦东,北蔡,上海,fang.com
凯利海华府,住宅,浦东,北蔡,上海,fang.com
南新六村,住宅,浦东,北蔡,上海,fang.com
南新四村,住宅,浦东,北蔡,上海,fang.com
大华锦绣华城第15街区,住宅,浦东,北蔡,上海,fang.com
大华锦绣华城第11街区,住宅,浦东,北蔡,上海,fang.com
大华锦绣华城第14街区,住宅,浦东,北蔡,上海,fang.com
光鸿苑,住宅,浦东,南码头,上海,fang.com
东方城市花园二期,住宅,浦东,南码头,上海,fang.com
龙阳花苑,住宅,浦东,南码头,上海,fang.com
美林小城,住宅,浦东,周浦,上海,fang.com
印象春城,住宅,浦东,周浦,上海,fang.com
圣鑫苑,住宅,浦东,周浦,上海,fang.com
小上海新城,住宅,浦东,周浦,上海,fang.com
明天华城,住宅,浦东,周浦,上海,fang.com
绿地东上海一期,住宅,浦东,周浦,上海,fang.com
御沁园公寓,住宅,浦东,周浦,上海,fang.com
繁荣华庭,住宅,浦东,周浦,上海,fang.com
汇丽苑,住宅,浦东,周浦,上海,fang.com
金领国际,住宅,浦东,唐镇,上海,fang.com
保利金爵公寓,住宅,浦东,唐镇,上海,fang.com
浦发罗兰翡丽,住宅,浦东,唐镇,上海,fang.com
绿波城,住宅,浦东,唐镇,上海,fang.com
仁恒东郊花园,住宅,浦东,唐镇,上海,fang.com
鑫港苑,住宅,浦东,唐镇,上海,fang.com
谐趣鑫庭,住宅,浦东,唐镇,上海,fang.com
同馨苑,住宅,浦东,唐镇,上海,fang.com
蓝高小区,住宅,浦东,塘桥,上海,fang.com
新都花园,住宅,浦东,塘桥,上海,fang.com
海富花园,住宅,浦东,塘桥,上海,fang.com
贵龙园,住宅,浦东,塘桥,上海,fang.com
金浦小区(塘桥),住宅,浦东,塘桥,上海,fang.com
峨海小区,住宅,浦东,塘桥,上海,fang.com
东方城市花园,住宅,浦东,塘桥,上海,fang.com
南泉小区,住宅,浦东,塘桥,上海,fang.com
乔顿花园,住宅,浦东,塘桥,上海,fang.com
东方汇景苑,住宅,浦东,塘桥,上海,fang.com
绿海家园,住宅,浦东,川沙,上海,fang.com
阳光城愉景湾,住宅,浦东,川沙,上海,fang.com
新德佳苑,住宅,浦东,川沙,上海,fang.com
康桥老街,住宅,浦东,康桥,上海,fang.com
康桥半岛城中花园,住宅,浦东,康桥,上海,fang.com
中邦城市,住宅,浦东,康桥,上海,fang.com
玉兰香苑四期,住宅,浦东,张江,上海,fang.com
阳光花城,住宅,浦东,张江,上海,fang.com
玉兰香苑三期,住宅,浦东,张江,上海,fang.com
城市经典四期高迪,住宅,浦东,张江,上海,fang.com
玉兰香苑二期,住宅,浦东,张江,上海,fang.com
华发四季,住宅,浦东,张江,上海,fang.com
张江汤臣豪园二期,住宅,浦东,张江,上海,fang.com
张江汤臣豪园四期,住宅,浦东,张江,上海,fang.com
香楠小区,住宅,浦东,张江,上海,fang.com
玉兰香苑,住宅,浦东,张江,上海,fang.com
樟盛苑,住宅,浦东,张江,上海,fang.com
张江汤臣豪园三期,住宅,浦东,张江,上海,fang.com
日月光水岸花园,住宅,浦东,张江,上海,fang.com
杨家镇小区,住宅,浦东,张江,上海,fang.com
春港丽园,住宅,浦东,张江,上海,fang.com
川杨新苑三期,住宅,浦东,张江,上海,fang.com
绿洲康城亲水湾中区,住宅,浦东,御桥,上海,fang.com
万科中环国际城海上传奇,住宅,浦东,御桥,上海,fang.com
仁和都市花园,住宅,浦东,御桥,上海,fang.com
民乐苑,住宅,浦东,御桥,上海,fang.com
地杰国际城二期,住宅,浦东,御桥,上海,fang.com
锦绣华都,住宅,浦东,御桥,上海,fang.com
地杰国际城,住宅,浦东,御桥,上海,fang.com
万科金色城市,住宅,浦东,御桥,上海,fang.com
地杰国际城三期,住宅,浦东,御桥,上海,fang.com
京浦小区,住宅,浦东,御桥,上海,fang.com
艺泰安邦,住宅,浦东,惠南,上海,fang.com
海玥瑄邸,住宅,浦东,惠南,上海,fang.com
金海华城永华苑,住宅,浦东,曹路,上海,fang.com
星颂家园,住宅,浦东,曹路,上海,fang.com
金海华城悦虹雅苑,住宅,浦东,曹路,上海,fang.com
金钻苑,住宅,浦东,曹路,上海,fang.com
金海华城华康佳苑,住宅,浦东,曹路,上海,fang.com
银丰苑,住宅,浦东,曹路,上海,fang.com
金群苑,住宅,浦东,曹路,上海,fang.com
龚路新城,住宅,浦东,曹路,上海,fang.com
佳伟景苑,住宅,浦东,曹路,上海,fang.com
海尚东苑,住宅,浦东,曹路,上海,fang.com
星晓家园,住宅,浦东,曹路,上海,fang.com
中虹家园,住宅,浦东,曹路,上海,fang.com
恒裕嘉苑,住宅,浦东,曹路,上海,fang.com
星纳家园,住宅,浦东,曹路,上海,fang.com
星海家园,住宅,浦东,曹路,上海,fang.com
舜峰家苑,住宅,浦东,曹路,上海,fang.com
金海华城华美新苑,住宅,浦东,曹路,上海,fang.com
地产尚海郦景,住宅,浦东,梅园,上海,fang.com
上海滩花园洋房,住宅,浦东,梅园,上海,fang.com
万科翡翠滨江,住宅,浦东,梅园,上海,fang.com
陆家嘴国际华城,住宅,浦东,梅园,上海,fang.com
崮山小区二街坊,住宅,浦东,洋泾,上海,fang.com
羽北小区,住宅,浦东,洋泾,上海,fang.com
山水国际,住宅,浦东,源深,上海,fang.com
盛世年华,住宅,浦东,源深,上海,fang.com
潍坊九村,住宅,浦东,潍坊,上海,fang.com
潍坊十村,住宅,浦东,潍坊,上海,fang.com
潍坊四村,住宅,浦东,潍坊,上海,fang.com
潍坊八村,住宅,浦东,潍坊,上海,fang.com
金桥酒店公寓,住宅,浦东,碧云,上海,fang.com
金桥爱建园,住宅,浦东,碧云,上海,fang.com
朗诗未来树,住宅,浦东,祝桥,上海,fang.com
公元2040,住宅,浦东,祝桥,上海,fang.com
仁恒河滨城,住宅,浦东,联洋,上海,fang.com
仁恒河滨城三期,住宅,浦东,联洋,上海,fang.com
沉香苑,住宅,浦东,航头,上海,fang.com
金沁苑,住宅,浦东,航头,上海,fang.com
鹤沙航城汇贤雅苑,住宅,浦东,航头,上海,fang.com
航武嘉园,住宅,浦东,航头,上海,fang.com
海洲桃花园,住宅,浦东,航头,上海,fang.com
长泰公馆,住宅,浦东,航头,上海,fang.com
东茗苑,住宅,浦东,航头,上海,fang.com
万邦都市花园,住宅,浦东,花木,上海,fang.com
培花七村,住宅,浦东,花木,上海,fang.com
黄山始信苑,住宅,浦东,金杨,上海,fang.com
东方知音苑,住宅,浦东,金杨,上海,fang.com
金杨新村五街坊,住宅,浦东,金杨,上海,fang.com
金杨新村四街坊,住宅,浦东,金杨,上海,fang.com
上海未来黄山新城,住宅,浦东,金杨,上海,fang.com
金桥瑞仕花园,住宅,浦东,金杨,上海,fang.com
金杨新村七街坊,住宅,浦东,金杨,上海,fang.com
金杨新村八街坊,住宅,浦东,金杨,上海,fang.com
金杨新村六街坊,住宅,浦东,金杨,上海,fang.com
金杨新村三街坊,住宅,浦东,金杨,上海,fang.com
金杨公寓,住宅,浦东,金杨,上海,fang.com
金杨新村二街坊,住宅,浦东,金杨,上海,fang.com
金杨新村九街坊,住宅,浦东,金杨,上海,fang.com
弘扬雅苑,住宅,浦东,金杨,上海,fang.com
金杨新村十街坊,住宅,浦东,金杨,上海,fang.com
香山新村东北街坊,住宅,浦东,金杨,上海,fang.com
陆家嘴新景园,住宅,浦东,金杨,上海,fang.com
黄山二村,住宅,浦东,金杨,上海,fang.com
新世纪名苑,住宅,浦东,金杨,上海,fang.com
香山新村东南街坊,住宅,浦东,金杨,上海,fang.com
蝶恋苑,住宅,浦东,金杨,上海,fang.com
黄山一村,住宅,浦东,金杨,上海,fang.com
金杨新村十一街坊,住宅,浦东,金杨,上海,fang.com
银山小区,住宅,浦东,金杨,上海,fang.com
住友名人苑,住宅,浦东,金杨,上海,fang.com
东方丽景,住宅,浦东,金桥,上海,fang.com
碧云新天地一期,住宅,浦东,金桥,上海,fang.com
碧云新天地三期,住宅,浦东,金桥,上海,fang.com
连城苑,住宅,浦东,金桥,上海,fang.com
江南山水,住宅,浦东,金桥,上海,fang.com
碧云新天地二期,住宅,浦东,金桥,上海,fang.com
证大家园二期,住宅,浦东,金桥,上海,fang.com
丽都成品,住宅,浦东,金桥,上海,fang.com
金巷小区,住宅,浦东,金桥,上海,fang.com
爱法新城,住宅,浦东,金桥,上海,fang.com
金桥名都,住宅,浦东,金桥,上海,fang.com
金桥湾清水苑,住宅,浦东,金桥,上海,fang.com
金东名苑,住宅,浦东,金桥,上海,fang.com
金桥新村四街坊,住宅,浦东,金桥,上海,fang.com
东陆新村六街坊,住宅,浦东,金桥,上海,fang.com
证大家园三期,住宅,浦东,金桥,上海,fang.com
长岛公寓,住宅,浦东,金桥,上海,fang.com
金燕家苑,住宅,浦东,金桥,上海,fang.com
同方锦城二期,住宅,浦东,金桥,上海,fang.com
中粮海景壹号,住宅,浦东,陆家嘴,上海,fang.com
世茂滨江花园,住宅,浦东,陆家嘴,上海,fang.com
汤臣一品,住宅,浦东,陆家嘴,上海,fang.com
绿地崴廉公寓,住宅,浦东,高行,上海,fang.com
东源名都,住宅,浦东,高行,上海,fang.com
浦江东旭公寓,住宅,浦东,高行,上海,fang.com
幸福小镇,住宅,浦东,高行,上海,fang.com
新高苑春园一期,住宅,浦东,高行,上海,fang.com
华高一村,住宅,浦东,高行,上海,fang.com
紫翠苑,住宅,浦东,高行,上海,fang.com
绿城上海御园,住宅,浦东,高行,上海,fang.com
仁恒森兰雅苑二期,住宅,浦东,高行,上海,fang.com
贝越高行馨苑,住宅,浦东,高行,上海,fang.com
华高苑,住宅,浦东,高行,上海,fang.com
瑞虹新城,住宅,虹口,临平路,上海,fang.com
中粮瑞虹·海景壹号,住宅,虹口,临平路,上海,fang.com
瑞虹新城铭庭,住宅,虹口,临平路,上海,fang.com
虹叶茗园,住宅,虹口,临平路,上海,fang.com
瑞虹新城二期,住宅,虹口,临平路,上海,fang.com
瑞虹新城璟庭,住宅,虹口,临平路,上海,fang.com
建邦16区一期,住宅,虹口,临平路,上海,fang.com
瑞虹新城怡庭,住宅,虹口,临平路,上海,fang.com
建邦16区二期,住宅,虹口,临平路,上海,fang.com
中信和平家园,住宅,虹口,临平路,上海,fang.com
瑞虹新城悦庭,住宅,虹口,临平路,上海,fang.com
浦江名邸,住宅,虹口,临平路,上海,fang.com
瑞虹新城天悦郡庭,住宅,虹口,临平路,上海,fang.com
瑞虹新城三期,住宅,虹口,临平路,上海,fang.com
中皇广场,住宅,虹口,临平路,上海,fang.com
绿洲紫荆花园,住宅,虹口,临平路,上海,fang.com
世博花园,住宅,虹口,临平路,上海,fang.com
紫虹嘉苑,住宅,虹口,临平路,上海,fang.com
爱家豪庭,住宅,虹口,临平路,上海,fang.com
虹口现代公寓,住宅,虹口,临平路,上海,fang.com
香港丽园,住宅,虹口,临平路,上海,fang.com
正润欧洲花园,住宅,虹口,临平路,上海,fang.com
恒城花苑,住宅,虹口,临平路,上海,fang.com
金轩大邸,住宅,虹口,临平路,上海,fang.com
欧阳名邸,住宅,虹口,临平路,上海,fang.com
凯虹家园,住宅,虹口,临平路,上海,fang.com
飘鹰东方花园,住宅,虹口,临平路,上海,fang.com
瑞虹新城·瑧庭,住宅,虹口,临平路,上海,fang.com
天宝绿洲,住宅,虹口,临平路,上海,fang.com
宇泰景苑,住宅,虹口,临平路,上海,fang.com
招商虹玺,住宅,虹口,临平路,上海,fang.com
东方都市景苑,住宅,虹口,临平路,上海,fang.com
海伦都市佳苑,住宅,虹口,临平路,上海,fang.com
凯虹公寓,住宅,虹口,临平路,上海,fang.com
飘鹰花苑,住宅,虹口,临平路,上海,fang.com
邮电新村,住宅,虹口,临平路,上海,fang.com
中皇·北岸锦源,住宅,虹口,临平路,上海,fang.com
招商外滩玺,住宅,虹口,临平路,上海,fang.com
安得公寓,住宅,虹口,临平路,上海,fang.com
北郊小区,住宅,虹口,临平路,上海,fang.com
晨林花苑,住宅,虹口,临平路,上海,fang.com
宏城公寓,住宅,虹口,临平路,上海,fang.com
虹仪小区,住宅,虹口,临平路,上海,fang.com
锦苑小区,住宅,虹口,凉城,上海,fang.com
星苑小区,住宅,虹口,凉城,上海,fang.com
红馥里,住宅,虹口,凉城,上海,fang.com
华二小区,住宅,虹口,凉城,上海,fang.com
灵新小区,住宅,虹口,凉城,上海,fang.com
墨翠里,住宅,虹口,凉城,上海,fang.com
宝华城市花园,住宅,虹口,凉城,上海,fang.com
良辰美景,住宅,虹口,凉城,上海,fang.com
新城虹口金茂府,住宅,虹口,凉城,上海,fang.com
意和家园,住宅,虹口,凉城,上海,fang.com
秀苑小区,住宅,虹口,凉城,上海,fang.com
一品新筑苑,住宅,虹口,凉城,上海,fang.com
恒大江湾华庭,住宅,虹口,凉城,上海,fang.com
虹北公寓,住宅,虹口,凉城,上海,fang.com
花园城二期,住宅,虹口,凉城,上海,fang.com
华苑小区(虹口),住宅,虹口,凉城,上海,fang.com
凉城三村,住宅,虹口,凉城,上海,fang.com
广中扩大小区,住宅,虹口,凉城,上海,fang.com
广中路368弄小区,住宅,虹口,凉城,上海,fang.com
聚星苑,住宅,虹口,凉城,上海,fang.com
万康小区,住宅,虹口,凉城,上海,fang.com
蔷薇里,住宅,虹口,凉城,上海,fang.com
文苑小区,住宅,虹口,凉城,上海,fang.com
车站北路491弄小区,住宅,虹口,凉城,上海,fang.com
金枫里,住宅,虹口,凉城,上海,fang.com
中星凉城苑,住宅,虹口,凉城,上海,fang.com
车站南路407弄小区,住宅,虹口,凉城,上海,fang.com
大上海紫金城,住宅,虹口,凉城,上海,fang.com
丰景湾名邸,住宅,虹口,凉城,上海,fang.com
水木年华花园,住宅,虹口,凉城,上海,fang.com
水电小区,住宅,虹口,凉城,上海,fang.com
华通公寓,住宅,虹口,凉城,上海,fang.com
海叶新苑,住宅,虹口,凉城,上海,fang.com
佳伟小区,住宅,虹口,凉城,上海,fang.com
凉东小区,住宅,虹口,凉城,上海,fang.com
曲阳名邸,住宅,虹口,凉城,上海,fang.com
乾弘佳园,住宅,虹口,凉城,上海,fang.com
